gene,score
SLC31A1,6.183344102925498e-06
LDB1,6.182362113834659e-06
LMO1,6.18071083083387e-06
ARSL,6.18056160141723e-06
RNF103-CHMP3,6.17924901080419e-06
SYCP2,6.176460196464655e-06
LGALS7B,6.175474427747512e-06
PDGFC,6.172349942649283e-06
TFF2,6.170511018083388e-06
RALGDS,6.163510241779608e-06
RPUSD1,6.1632532901297296e-06
ATG4C,6.159405051496525e-06
DPH2,6.157882290050016e-06
AMER1,6.157078175396785e-06
FBXO11,6.155288878845057e-06
COQ4,6.154966017609815e-06
CITED1,6.154912130838947e-06
DPPA4,6.150228952006105e-06
CNKSR2,6.149045288073543e-06
NLK,6.1466382919501565e-06
AVPR1A,6.14658725415846e-06
SGO2,6.145120805761511e-06
POLR3D,6.14293000211153e-06
STRN4,6.142726009779694e-06
SEPTIN5,6.141255124537636e-06
SLC45A1,6.138462272941399e-06
PSMC3IP,6.1374491752087895e-06
KIF17,6.135497653224371e-06
NMUR1,6.135425116151384e-06
SRL,6.133305356929918e-06
ZRANB1,6.130879858826253e-06
KLF11,6.129506683633919e-06
TEX15,6.127554271335862e-06
HECTD3,6.1268681310326085e-06
METTL27,6.123656535436071e-06
EZH1,6.1230538914471025e-06
SLC25A41,6.121942396460334e-06
PRH1,6.121605121637948e-06
HTR1F,6.121156267689127e-06
BAZ1A,6.1194506336401566e-06
STRA6,6.118883334712604e-06
DNAI1,6.11740647520016e-06
MANEAL,6.11719866613821e-06
GGCX,6.116654960022945e-06
UBAP1,6.116431106705099e-06
IER3IP1,6.11630117310252e-06
KIF7,6.115974359274655e-06
AKAP6,6.1156523179998295e-06
PRSS2,6.115200220848432e-06
TMBIM4,6.115063283338823e-06
GOLIM4,6.114284071324113e-06
HEPH,6.1135917335549825e-06
LARP4B,6.112286680070242e-06
SLC22A14,6.110404787893903e-06
ARFGEF1,6.106981451409123e-06
LINC02210-CRHR1,6.105722525642131e-06
STARD3,6.104530505312984e-06
CNKSR1,6.103828211847905e-06
LCORL,6.1036238874217905e-06
RNF213,6.103584837785136e-06
FBXO3,6.1015016401318025e-06
NPS,6.099509873403798e-06
CENPX,6.09941847300583e-06
TYRO3,6.096393666000964e-06
IGLL1,6.0958571333470935e-06
STX16,6.094410198537016e-06
WDR73,6.09436650849415e-06
TMED9,6.093842676682879e-06
UBE2J2,6.091444190708516e-06
RBM42,6.09108474611193e-06
GEMIN8,6.090842614974243e-06
EIF4E1B,6.089294217137601e-06
RAD54B,6.087854984936674e-06
DUSP11,6.087555409422526e-06
FA2H,6.086927594658134e-06
CNNM3,6.085484451118955e-06
URM1,6.085483155939649e-06
ENDOD1,6.085240854073079e-06
ATG9B,6.084101863415377e-06
TMEM119,6.083442020234953e-06
SLC36A2,6.082273219404375e-06
HEXD,6.079743892788147e-06
CIRBP,6.079435751049407e-06
VPS13A,6.076665526256502e-06
WDR83,6.076195485775436e-06
RHOF,6.075798061911829e-06
STK25,6.0756041843419724e-06
CDK14,6.073238777694109e-06
CNNM1,6.072597075833804e-06
TUBGCP6,6.069249607524029e-06
BBS9,6.0690802798625686e-06
PER1,6.067235715803126e-06
RGS21,6.064850168235682e-06
ARHGAP39,6.064763871912762e-06
P4HA3,6.063648714557898e-06
PEG3,6.06071617801595e-06
ZCRB1,6.058655666543763e-06
BIRC7,6.058546311533658e-06
AGBL3,6.057567477621768e-06
ING5,6.055838470611318e-06
SLC20A2,6.053211659518535e-06
INSL3,6.052378887640094e-06
SPRR1A,6.052256241191474e-06
UQCC1,6.0517587453098844e-06
INO80E,6.04958113372088e-06
TBCE,6.049399970078962e-06
SOX3,6.048379193958152e-06
LMAN2,6.048285279853239e-06
OGN,6.0466561601479956e-06
PIGZ,6.039141416581853e-06
FANCB,6.0382921129033645e-06
ANKK1,6.038289678453697e-06
MAP4,6.037621433212997e-06
EPC1,6.037187921992319e-06
DCUN1D2,6.037166255624395e-06
PCID2,6.0357242227763324e-06
CTSW,6.033032014687748e-06
CDK3,6.028301119306624e-06
TRIM59,6.025068101454915e-06
GRM8,6.023120888839939e-06
ACAP1,6.022888289865235e-06
CCDC68,6.022605552461384e-06
APBA2,6.022570410315799e-06
BTN1A1,6.017787083721477e-06
MINK1,6.014628143976242e-06
STON2,6.0113889545729976e-06
CELF2,6.01111662017198e-06
GJA5,6.010486439999812e-06
FNTA,6.010168115597323e-06
SULT2B1,6.0094135397433185e-06
PARD6A,6.009160558115966e-06
AAK1,6.008674003748869e-06
DDR2,6.007228247517907e-06
PTPRJ,6.0056221619951e-06
CA5B,6.004659130805283e-06
LOXL3,6.000437785828806e-06
STIL,6.000233328523824e-06
TRAPPC10,5.99969227810455e-06
ICMT,5.999578472427103e-06
DFFB,5.996794750473785e-06
LPAR5,5.995918052331541e-06
KCNJ3,5.995699077700521e-06
CAB39L,5.995401477287151e-06
RFX5,5.995325132144267e-06
CACNB3,5.994628238172592e-06
FEM1A,5.9942808612767065e-06
DAPK2,5.993658138695916e-06
ISY1-RAB43,5.993204497413762e-06
TRAPPC11,5.992960324831093e-06
CAB39,5.990498284161243e-06
ACTR5,5.990353058891904e-06
NFASC,5.990027866913954e-06
ABHD10,5.9898968869918205e-06
CALCA,5.989873099926311e-06
B4GALT7,5.988785673731166e-06
GRM2,5.988092640805194e-06
AKAP5,5.987913214628673e-06
MAGED2,5.986686137272614e-06
PITPNB,5.985679270065728e-06
MYOZ3,5.985312039854902e-06
CLNS1A,5.984681617477915e-06
HIGD2A,5.984583796989476e-06
NMUR2,5.98187849659552e-06
HAND2,5.981038524775544e-06
PTPN23,5.978740156800855e-06
ROR1,5.977589911997446e-06
TMEM186,5.977366409526543e-06
OLFM4,5.9764651623744935e-06
ELOVL7,5.975747471122055e-06
ACYP2,5.9742630019549115e-06
MTF1,5.97103292599685e-06
ACVRL1,5.969326548384636e-06
COA7,5.9651613440067725e-06
TNS2,5.964608023848057e-06
TAF6L,5.964433565558189e-06
HES5,5.962120577025188e-06
IK,5.960399811034177e-06
MYBPH,5.958614427097239e-06
SLC18B1,5.957480655826616e-06
SCN2B,5.9570786309978945e-06
SREK1,5.956467903729438e-06
USP20,5.9556435086495845e-06
SNRNP35,5.9544479160453415e-06
PTAFR,5.953637192437179e-06
SERPINA12,5.953364590749421e-06
EXT2,5.9530802522745934e-06
EVI2B,5.953061377660774e-06
CYP4F3,5.952793162462947e-06
SERPINB3,5.951366704356082e-06
NAXD,5.950407990007139e-06
ELOVL4,5.950045142790924e-06
STPG2,5.949447006908856e-06
RGS5,5.946392718222304e-06
FPGT-TNNI3K,5.946172925363769e-06
NPY1R,5.943933006216966e-06
RAB3GAP2,5.94346709142579e-06
C2CD4B,5.941761233889643e-06
ABHD6,5.9414480735117e-06
GPRC5B,5.937835379317486e-06
LHX6,5.937482424478221e-06
PIK3R6,5.936880191646813e-06
KANSL1,5.935789526308621e-06
KLRF1,5.9349759890772045e-06
TGFBR3,5.925383884807697e-06
WNK2,5.925142165982325e-06
HTR2B,5.924437611939408e-06
UBE2G1,5.924094263383961e-06
RGPD5,5.9240716066138705e-06
ATP23,5.923767768441472e-06
SLC30A1,5.921868154922973e-06
MPP2,5.92123410746539e-06
PARP12,5.919501141799709e-06
PPIL2,5.917249617050605e-06
DHRS1,5.916649226012361e-06
SLC22A15,5.9133023891943135e-06
CDAN1,5.911908219191538e-06
INO80C,5.911697717866827e-06
DDI1,5.910706848091218e-06
CROCC,5.910253041905103e-06
SCAF4,5.9089920174795145e-06
RIMS1,5.907192854217413e-06
VANGL2,5.904437881698879e-06
EPHA4,5.903474930661742e-06
IL27RA,5.90222506795374e-06
UGT3A2,5.902177392723313e-06
TARBP2,5.901767057129297e-06
TMEM199,5.90115612178131e-06
ATP5MF-PTCD1,5.900779961678955e-06
NOS1AP,5.9004016691634345e-06
ZCCHC10,5.896703279124644e-06
CLXN,5.896654716266634e-06
IL13RA1,5.8964436624456446e-06
SMPD2,5.8961475689416575e-06
SNX24,5.895359562460826e-06
LSM14B,5.8947765638577366e-06
SEPTIN6,5.88558541639079e-06
POLD3,5.882883665721525e-06
MIB2,5.882335437062638e-06
MAPK15,5.8814045776905336e-06
ITM2B,5.881043165594544e-06
CD8B,5.880100229491927e-06
TBX6,5.877172870980728e-06
CIP2A,5.876562362492482e-06
SYCE3,5.875677192174824e-06
P2RX1,5.8755136781856186e-06
WIF1,5.873862862678669e-06
STARD13,5.87295407425963e-06
ACBD4,5.871627329424551e-06
RGS8,5.871576073085696e-06
GRK4,5.869897671299203e-06
RGS20,5.868244366085758e-06
CNIH3,5.865550821845111e-06
PLA2G10,5.864776709822152e-06
DNAJC30,5.864380671613048e-06
RNF135,5.863773425439962e-06
ZNF436,5.8635846174423906e-06
WBP4,5.860667024053137e-06
CPLX1,5.85932283800458e-06
FNBP1L,5.857507449504346e-06
STRC,5.857178359762386e-06
KRTCAP2,5.857126052029968e-06
FSAF1,5.856807490029932e-06
NPL,5.856651776659105e-06
ASCL2,5.856457332199483e-06
MTMR14,5.856125098741264e-06
LTA4H,5.855566624711413e-06
RNF111,5.855230772064492e-06
PINX1,5.8521394657401126e-06
ESS2,5.848527627312332e-06
PLCH1,5.84617110275925e-06
DCC,5.845927870745038e-06
PLXNA3,5.844301808890266e-06
SSR3,5.843310903683057e-06
CNTLN,5.8428818152757535e-06
COQ7,5.842060593928994e-06
FOXI1,5.841468780663941e-06
SALL1,5.839522734462406e-06
PXYLP1,5.8366772446709615e-06
AS3MT,5.8355154734555885e-06
PRDM8,5.834854055191399e-06
CACNG1,5.834204888565566e-06
CCR10,5.833279427825035e-06
ITPKB,5.832968066758607e-06
KLHL7,5.8296240586670815e-06
CCDC65,5.824432597883614e-06
VPS53,5.81892581822801e-06
PRMT2,5.817021959937895e-06
IL18RAP,5.816733073789301e-06
AGTRAP,5.8142058171414075e-06
C4BPB,5.814039632821124e-06
KIAA0319,5.813088071842251e-06
ZNF763,5.812449919879155e-06
PIGC,5.811667566634575e-06
STX11,5.811552100032198e-06
BATF3,5.81150224879764e-06
SLC20A1,5.811383944454103e-06
ANP32B,5.811351868632428e-06
REEP5,5.810903861708654e-06
RBM7,5.81087985108234e-06
IL15RA,5.809613827180271e-06
PIGB,5.809103764812217e-06
GAN,5.808496436645769e-06
FZD6,5.808465530367039e-06
NKX3-1,5.801923084645572e-06
AADAC,5.80000540863974e-06
SELENOM,5.795761580603359e-06
ALOX5AP,5.794611009047073e-06
ADGRD1,5.792992558361675e-06
SMAD1,5.792693848503078e-06
MAPDA,5.790777355605974e-06
GEN1,5.788645513763282e-06
FCER1A,5.788521062841755e-06
GOLGA5,5.778157789223295e-06
CLTB,5.775758786982572e-06
CAMSAP2,5.775317624358469e-06
UNC45A,5.77472636167427e-06
AKAP17A,5.774508089343692e-06
ELAVL2,5.772450259406065e-06
TAP2,5.771934133491969e-06
DCLRE1B,5.770104417415243e-06
TRMT2B,5.76748768804802e-06
EMC1,5.7650334112951936e-06
TRAF3IP2,5.764882515655525e-06
SULT1B1,5.763856331281408e-06
BLOC1S2,5.7623447218765095e-06
PRB2,5.7622700197693055e-06
RGPD4,5.761048914942892e-06
SUPT3H,5.759381629280248e-06
CXCL6,5.759134726839228e-06
ERC2,5.758930154223393e-06
GLMN,5.758239337862877e-06
INPP5E,5.756550030602329e-06
CNOT6,5.756024760926215e-06
PRELID3B,5.754636802450558e-06
IDS,5.753738186677625e-06
CATSPER1,5.7506017398003454e-06
CCNG2,5.75000304430358e-06
PTPRB,5.74923710842045e-06
PNPLA7,5.748958023620825e-06
IFNL2,5.747650590200708e-06
TEX12,5.746049766634801e-06
CAMSAP1,5.7451752581042065e-06
RSU1,5.7448668037174875e-06
CISD3,5.7447242129065645e-06
CRIP1,5.74308314517357e-06
TUBGCP5,5.742575804818789e-06
PPP4R2,5.742204273012717e-06
B3GALT4,5.741916213267996e-06
CASP5,5.740921938221741e-06
ANXA3,5.7388826078414005e-06
PSENEN,5.7387476365276975e-06
GRM6,5.737441377220406e-06
NRCAM,5.736587439629311e-06
AHI1,5.736048731559264e-06
KRT84,5.733939274142594e-06
NFAM1,5.73237248908164e-06
RAB29,5.731945781894005e-06
IP6K2,5.730873999250482e-06
ABCB10,5.728944736295235e-06
KCNJ6,5.728496929268279e-06
SMDT1,5.72708301332313e-06
PRSS3,5.72671960931249e-06
FAT4,5.725242122548757e-06
HBG1,5.722307374121431e-06
ZNF44,5.719514098593737e-06
SKOR1,5.717266195773831e-06
NOP16,5.716530753417086e-06
DAB2IP,5.7138110093125575e-06
CSN3,5.710502758207138e-06
PRKCH,5.706729105109593e-06
LTBP1,5.705550585975308e-06
ABT1,5.704758619218688e-06
KLK5,5.704539462466532e-06
CRTC1,5.703926588205686e-06
CACNG8,5.70348710476043e-06
GABRB3,5.702157731294248e-06
TRPM7,5.7020760044832905e-06
UBAC2,5.701121170612674e-06
NEUROD6,5.698410140084983e-06
ERG28,5.698285412795887e-06
CMYA5,5.69719484603089e-06
CCPG1,5.695428951309948e-06
NPAS1,5.694322494203256e-06
SERPINA10,5.693723054906486e-06
USE1,5.693396820743536e-06
ZP4,5.692370043230159e-06
SIX3,5.691687575399594e-06
VPS37B,5.691044731777706e-06
SEZ6L2,5.6909885610588516e-06
ARSJ,5.6906701838751506e-06
FBXL14,5.690255301918223e-06
RENBP,5.690155538081339e-06
AWAT2,5.689781946117168e-06
DPP10,5.688895618860957e-06
SLC16A9,5.688321014856227e-06
TIE1,5.6882383986606075e-06
A3GALT2,5.688034063520473e-06
SPNS3,5.68673185633285e-06
YJU2,5.683989654308628e-06
PCGF3,5.6794799820342735e-06
NRTN,5.675139431905735e-06
B4GALT4,5.673125948964402e-06
RGPD8,5.67294648771275e-06
RNF113A,5.668832385530291e-06
RBM20,5.668266954546577e-06
CDC42EP1,5.667507320009544e-06
YIPF5,5.667395257976319e-06
CDKL5,5.666581425299645e-06
LRIG1,5.664132258333208e-06
CYP27C1,5.6622962030717325e-06
ZC3H12C,5.661031420113357e-06
LMX1A,5.659978887207482e-06
TNFRSF13B,5.659781189781613e-06
HTR3A,5.657111144003248e-06
RTN3,5.654020187071511e-06
GAPVD1,5.65377911880292e-06
VAT1,5.652888291976249e-06
PIMREG,5.65233786612314e-06
TRAF7,5.651790674544865e-06
GFI1B,5.651146195053484e-06
TRIOBP,5.65047212161867e-06
PPP1R15B,5.649931160538708e-06
ZWILCH,5.649868261384982e-06
RNASEH2B,5.649473151413755e-06
XIRP1,5.648320810176164e-06
IFITM5,5.647642968720959e-06
CNOT8,5.647045299603934e-06
PPFIBP1,5.646671582411819e-06
TNFRSF17,5.6466473334815415e-06
PPP1R2,5.645785068740121e-06
PSCA,5.64381204376606e-06
EMX1,5.643051026200441e-06
CNIH2,5.642591646550842e-06
BBS5,5.641957528290915e-06
ZNF501,5.640900953340365e-06
ALMS1,5.639112118219247e-06
NTMT1,5.639033747863576e-06
RFX1,5.637889315761671e-06
SPEM1,5.636772135642392e-06
SPDL1,5.633505322906538e-06
PTK7,5.630735157403722e-06
SYNE2,5.630222816985549e-06
VPS13C,5.6287941721025476e-06
PCSK6,5.6257568597371625e-06
LGALS7,5.6254131000965305e-06
CPD,5.625407088268518e-06
AAR2,5.625201324678548e-06
POLR3H,5.624820774762713e-06
ST6GALNAC5,5.62214080678433e-06
HGFAC,5.619950202416186e-06
CDH15,5.619862118132168e-06
CLASP2,5.6197236557118496e-06
FOXH1,5.619532907648894e-06
DHX40,5.616250411539163e-06
LOXHD1,5.614514870930155e-06
INO80B,5.614416296396331e-06
TRPM4,5.612310150200968e-06
IFI44,5.612169444218211e-06
TULP3,5.608438501038438e-06
USP43,5.608324890659082e-06
MOB1A,5.607320015325579e-06
ATL3,5.606474057227659e-06
OTULIN,5.603860705755074e-06
STX12,5.600843621631127e-06
INTU,5.599998356088646e-06
TRPV6,5.599241813046863e-06
CRCP,5.597726942875666e-06
PCOLCE,5.592547244720126e-06
LRRFIP1,5.5916963868642315e-06
TRIM23,5.591085298116041e-06
IER3,5.590738032971443e-06
HYPK,5.587410817237383e-06
DNAJC13,5.5841766373349055e-06
B3GNT5,5.582649336307881e-06
CFAP141,5.580028584665703e-06
TCERG1L,5.57940974776666e-06
NAP1L4,5.578629650375204e-06
CCL24,5.5771258693997895e-06
S100A13,5.574673620315288e-06
PTP4A1,5.5732008230337996e-06
RTN4R,5.571902601683237e-06
RUBCN,5.57135891227447e-06
CGN,5.57112163106119e-06
DHRS4L2,5.569512105390935e-06
RSF1,5.563758887962776e-06
AMOTL1,5.563653677038886e-06
PCDH11X,5.562896243519376e-06
UQCC2,5.561831015836848e-06
CEP57,5.560184765301679e-06
PNMT,5.556708658590844e-06
LGALS8,5.556683931215192e-06
TMEM150B,5.556593277383178e-06
BOLA2B,5.5549934504757055e-06
RAB6B,5.5536510570118115e-06
SLC25A43,5.551705348852142e-06
LILRA2,5.550810835938434e-06
HOPX,5.549698820098569e-06
GJB6,5.548312704785243e-06
SLC25A47,5.547845601127643e-06
DLGAP4,5.546133724326429e-06
KISS1R,5.545618175004375e-06
RGS12,5.545516233417871e-06
BICRA,5.544086149022548e-06
FXYD3,5.537742079773851e-06
S1PR3,5.5376848701879565e-06
CLPS,5.5340367208591575e-06
TNC,5.53388429388553e-06
RGPD3,5.530918072536522e-06
ANOS1,5.530261633620713e-06
STK4,5.530241510876767e-06
PPME1,5.530092332167355e-06
CLEC4M,5.529694432579126e-06
RRAS2,5.527242196152957e-06
LSM12,5.524863830157902e-06
SULT1C4,5.522188858086764e-06
GIGYF1,5.5209856605221495e-06
MRAS,5.515597695356958e-06
CACNB4,5.513869677270843e-06
ZBED1,5.513314279792553e-06
ASPHD1,5.512761577423896e-06
RIN2,5.511934732211817e-06
ARFGAP3,5.511694652642808e-06
CRISP3,5.503498534197169e-06
IPMK,5.502445865206862e-06
PDGFD,5.500571880297111e-06
BRDT,5.499469290667818e-06
HOOK1,5.4992045888023205e-06
CKAP2,5.498186928997973e-06
MVB12A,5.497780279517719e-06
AGGF1,5.496613820936247e-06
LPCAT4,5.4932645033785e-06
DKK4,5.4896538091972365e-06
GFRA2,5.487287845078491e-06
BDP1,5.486478646076384e-06
CFAP418,5.485583417195708e-06
S100G,5.4814921175619615e-06
GRID2,5.481295902326571e-06
GRK7,5.475710768403311e-06
SEMA4A,5.474780082834886e-06
PACSIN2,5.471519048142026e-06
OR7D4,5.46882926587976e-06
MMP16,5.467899646226485e-06
ATRN,5.467688328942096e-06
MPC1,5.465418355477462e-06
XPNPEP3,5.465137004414088e-06
KIR2DL3,5.464962666000803e-06
CCL25,5.464915324459499e-06
PGAP3,5.464850330772334e-06
PEG10,5.464719753023882e-06
BOLA2,5.464120070304223e-06
ZNF143,5.4640801643715565e-06
TUT1,5.461223526117883e-06
TACSTD2,5.461218811691947e-06
RSPH9,5.460943505875859e-06
DUS2,5.4579811702874535e-06
CDK17,5.4579106199211e-06
GALNT2,5.45739407054838e-06
CFAP74,5.454858616750056e-06
INTS5,5.4544214125302214e-06
INA,5.453034868698758e-06
PTPRE,5.45222354975493e-06
TP53INP1,5.45094849193999e-06
RGPD6,5.449691017741733e-06
RBSN,5.449600373244882e-06
USP12,5.446194364238718e-06
TLK2,5.444786246412996e-06
MBOAT7,5.442744329176949e-06
CCDC88A,5.442502793041331e-06
SLC30A6,5.441753717372956e-06
CEPT1,5.43924484422241e-06
PEX5L,5.439124788651653e-06
RIPOR2,5.438220481794759e-06
IFI6,5.437571838047912e-06
CCDC92,5.436498484844873e-06
PLD6,5.435917372037659e-06
MAPKAPK5,5.434155913971644e-06
RHBG,5.433997840238956e-06
MS4A6A,5.433460806731578e-06
PHIP,5.431928189026189e-06
GPLD1,5.427358401631671e-06
TES,5.427129653037106e-06
ROPN1L,5.426239537692305e-06
GRM4,5.4238155619744975e-06
PHRF1,5.421694102263825e-06
HMGB2,5.421599756933305e-06
STC1,5.420753326352319e-06
IGFALS,5.419802512130459e-06
D2HGDH,5.418969346893347e-06
HCN4,5.418953806498637e-06
CEP120,5.418742555339581e-06
HTN3,5.417730942742761e-06
PRKD2,5.4174069611434494e-06
SERINC1,5.41652827902871e-06
WDR93,5.4159746381810686e-06
P2RX7,5.415440486774343e-06
DNAJC15,5.41526046031091e-06
NIPSNAP3B,5.412481321808796e-06
TNFSF18,5.408486759364354e-06
TEKT2,5.4083882756941635e-06
GRIN3A,5.408031359954767e-06
DONSON,5.406542659043425e-06
MFAP5,5.406196242950825e-06
PIGP,5.405988799264816e-06
RAB11FIP3,5.405606251014343e-06
CACNA2D2,5.405089421143837e-06
SCN1B,5.404758352722886e-06
GDF2,5.4047124285800514e-06
ABCA12,5.40320139279384e-06
DNAJC1,5.402520421473209e-06
NFKBIL1,5.401851241823959e-06
WNT10A,5.400323899859552e-06
BSND,5.3950023205063935e-06
TRAK2,5.39440684589417e-06
ASAP1,5.393866062517471e-06
KCNIP3,5.3932187802506475e-06
MLLT10,5.393218285119218e-06
CDH6,5.392050489291147e-06
MAFF,5.39180750034777e-06
STK35,5.390602801366192e-06
PTP4A3,5.387056532453333e-06
ACYP1,5.386262613002498e-06
CGNL1,5.38588408920283e-06
PPP4R3A,5.385570255200547e-06
U2AF1L4,5.385496917504779e-06
CNTNAP1,5.385282796067196e-06
HTR1D,5.38461226120919e-06
SLC30A5,5.3832499727058164e-06
CYP2J2,5.381900494097758e-06
DNASE1,5.378537758594748e-06
ANG,5.374519818249049e-06
EIF4E3,5.374071192591472e-06
BMP8B,5.37266125245239e-06
CSTF1,5.372630520035384e-06
SPACA6,5.371865598899568e-06
PABPC1L,5.371795815195025e-06
MT1A,5.3716551831386105e-06
CSTF2T,5.3704124585459444e-06
MOCS2,5.368189157287139e-06
FUT3,5.3680069732983e-06
RNF185,5.366388563697928e-06
FGL1,5.3662090906930755e-06
BCDIN3D,5.365730298387576e-06
DLGAP1,5.3648010581919505e-06
PTH1R,5.3644840471410025e-06
EYA3,5.36427676509212e-06
MLLT6,5.36211615397762e-06
CGA,5.3621104602562174e-06
CFAP276,5.3599824723628235e-06
EMCN,5.3561261702047305e-06
RPP40,5.3497853840362356e-06
KRT2,5.349758644388497e-06
PET117,5.348940199273378e-06
DZIP3,5.34708787489165e-06
MAGI1,5.34568693070768e-06
CD248,5.343308614108159e-06
AP4M1,5.342761945068093e-06
TUSC3,5.339671435376099e-06
TACC2,5.338996154467934e-06
TEFM,5.338576778364952e-06
AMHR2,5.338390169872127e-06
SELENOH,5.336942959056897e-06
PAX9,5.335865539706938e-06
SDR9C7,5.334362098904965e-06
PARPBP,5.334280155241037e-06
CARD14,5.333975826433733e-06
ABHD8,5.332714134780806e-06
TAF4B,5.330449294672196e-06
B3GLCT,5.330070426823296e-06
DAPP1,5.326150196970463e-06
SEC31B,5.325511017676059e-06
CENPT,5.325311577110799e-06
PRMT8,5.324360434937911e-06
PLA2G12B,5.321914761181706e-06
EPHB3,5.317423742235784e-06
MARCHF8,5.315412368779011e-06
SEMG1,5.314882683334822e-06
SARM1,5.313219407799154e-06
TJP3,5.3132027727291324e-06
GEMIN6,5.312881362983061e-06
EYA2,5.3069765571154105e-06
MCUR1,5.306881713451166e-06
MS4A4A,5.3062410671078045e-06
PPIL3,5.305933620373745e-06
PRKD3,5.305577220081942e-06
FRZB,5.304921883207024e-06
INHA,5.301848081830569e-06
SHANK1,5.301142302826258e-06
SUPV3L1,5.290432087988415e-06
CHMP1A,5.287006204664548e-06
AHNAK2,5.285017892602692e-06
USH1C,5.282775325527751e-06
GRIN2C,5.282717620282634e-06
MYADM,5.282132910012273e-06
SMARCAD1,5.282091723080028e-06
ACER3,5.2729996361373635e-06
PTBP3,5.272979328570343e-06
TGIF2-RAB5IF,5.271071469246947e-06
SULT1C3,5.269595678758992e-06
NOVA1,5.2681449522121725e-06
TAS2R16,5.267186736662136e-06
MEIS2,5.264920687320215e-06
CAMKMT,5.263944224819228e-06
PEX16,5.2627167561576835e-06
UNC13A,5.262487317969088e-06
NT5DC2,5.261642843718988e-06
VPS54,5.255890172185024e-06
UBAP2,5.255517926270005e-06
ARVCF,5.25523278014491e-06
SPECC1,5.255073770239294e-06
MAGEA1,5.254496530216571e-06
FAHD2B,5.253392223702904e-06
ABRAXAS2,5.252800159401031e-06
PRMT7,5.252724069248145e-06
KTN1,5.252114095038292e-06
ACP3,5.251761915050269e-06
IL24,5.251738786374961e-06
BRD9,5.250697584297364e-06
ANO4,5.2471540159946844e-06
USP17L2,5.2465047000959165e-06
SSX2IP,5.245285466989121e-06
RECK,5.2430966816151255e-06
ZC4H2,5.2418036094803086e-06
TRIM72,5.241553483155069e-06
MROH6,5.239392545518426e-06
SEMA6D,5.238131798746735e-06
INTS11,5.237471825540751e-06
OR5B2,5.236098397425688e-06
NXT1,5.235060485165984e-06
GDPD2,5.233871494336072e-06
EMX2,5.233321642044946e-06
SEC23IP,5.230995583753872e-06
HLA-DOB,5.230178482629732e-06
PGAP2,5.2271094288466495e-06
THOC3,5.226702056107606e-06
MBNL2,5.2261898993552566e-06
RGS10,5.224939682920077e-06
SLIT3,5.2232263469636955e-06
ST6GALNAC1,5.2216178765029505e-06
DOK2,5.218988497040987e-06
MYT1L,5.218595660791646e-06
CTHRC1,5.218116949714594e-06
GEMIN2,5.21769347433981e-06
POLR2M,5.217669026586501e-06
JAGN1,5.2173994470138105e-06
EDAR,5.217263269827807e-06
KRT13,5.214148546895725e-06
NUP62CL,5.212112271505749e-06
ZFP36L1,5.211343229445328e-06
NTF4,5.210727520889953e-06
NTNG1,5.210170339237381e-06
CD300LG,5.20580032433223e-06
MVB12B,5.202487909430515e-06
TSPO2,5.2018794874968415e-06
CST1,5.198889499298445e-06
EAF1,5.198202635673662e-06
IL31,5.198011374907476e-06
MPP4,5.197740078225697e-06
KCNE2,5.197595555501091e-06
WHAMM,5.196403942096765e-06
SNX12,5.195641249292064e-06
RDH14,5.1945964134022625e-06
NECAP1,5.194305628995617e-06
UBE2W,5.194287182991635e-06
SLMAP,5.193813866662872e-06
ITPKC,5.19312487021653e-06
PLA2R1,5.191550019211216e-06
RBPJL,5.190671978127371e-06
CST7,5.188213746641537e-06
PPP6R2,5.186198661107489e-06
VSIR,5.1853711381345805e-06
TLR10,5.185259319610338e-06
RAB24,5.185020162027168e-06
FAM120A,5.181530076202464e-06
CENPB,5.180814771115058e-06
NPY2R,5.180590689473967e-06
ITGB3BP,5.178131506422712e-06
NUDT13,5.176486331378597e-06
FOXE1,5.172403070611712e-06
BMP15,5.172159815805943e-06
MIEN1,5.171800240353466e-06
LPAR2,5.171794201117146e-06
RGS3,5.171603821531086e-06
PRSS58,5.1713846996499206e-06
BTN3A2,5.1696579091594086e-06
LAMB2,5.168092744425891e-06
LILRB4,5.168080133810515e-06
C1QTNF9,5.167476661177301e-06
STXBP4,5.16521496583309e-06
DYNLRB1,5.165214818159657e-06
ID3,5.163839587988749e-06
RNF216,5.163836321078979e-06
CHAD,5.162696812557395e-06
CDKN2D,5.1625966571702904e-06
OPN4,5.161030710807956e-06
POU4F2,5.160162631757024e-06
FZD9,5.159318100605975e-06
PPM1K,5.158306974574965e-06
ZP2,5.157847393185623e-06
SLC13A3,5.156553411705164e-06
DLX1,5.156354510392206e-06
CCL13,5.1561350369052395e-06
ULK3,5.155938322545005e-06
CELA3B,5.155713838871955e-06
PIGV,5.154738787036745e-06
PATJ,5.1542338655719e-06
PELI1,5.154203514628356e-06
TECPR2,5.153806595825302e-06
SUMF2,5.1531229740790565e-06
PCARE,5.152835033497631e-06
CYP2A7,5.152307793199925e-06
OVGP1,5.151600629073412e-06
NUDT18,5.150025091561661e-06
PTER,5.149753023678416e-06
RIBC2,5.14939909287966e-06
IL22RA1,5.149258269771468e-06
SLX1A,5.1492134148937285e-06
EFNA1,5.149033475681772e-06
TRAPPC13,5.147000436574555e-06
MAGED1,5.145165941573284e-06
